Car_ID,Brand,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Condition,Price,Model,Vehicle_Age,Mileage_Per_Year,Price_Tier,Mileage_Bracket
1921,Audi,2011,4.7,Diesel,Manual,72847,Like New,22795.31,A3,15,4856.47,Budget,50k-100k
1922,Ford,2014,4.8,Hybrid,Manual,218171,Like New,89696.22,Focus,12,18180.92,Premium,200k+
1923,Audi,2020,5.9,Petrol,Manual,211811,Like New,5703.33,Q5,6,35301.83,Budget,200k+
1924,Mercedes,2009,3.9,Petrol,Automatic,213739,New,82597.9,C-Class,17,12572.88,Premium,200k+
1925,Honda,2013,2.7,Diesel,Automatic,167813,Like New,54110.32,Fit,13,12908.69,Mid-Range,150k-200k
1926,Ford,2012,4.2,Petrol,Automatic,99919,New,58132.97,Fiesta,14,7137.07,Mid-Range,50k-100k
1927,Honda,2004,1.3,Diesel,Automatic,216746,New,68817.96,CR-V,22,9852.09,Mid-Range,200k+
1928,Toyota,2005,5.5,Electric,Automatic,194020,Used,45987.27,Corolla,21,9239.05,Mid-Range,150k-200k
1929,Honda,2023,1.6,Hybrid,Manual,61768,Like New,15983.13,Fit,3,20589.33,Budget,50k-100k
1930,Toyota,2001,2.6,Diesel,Automatic,43262,New,14767.92,RAV4,25,1730.48,Budget,<50k
1931,Toyota,2021,5.1,Petrol,Automatic,20605,Like New,76664.41,Corolla,5,4121.0,Premium,<50k
1932,Honda,2016,4.0,Diesel,Manual,78590,Used,25998.34,CR-V,10,7859.0,Budget,50k-100k
1933,Ford,2003,3.0,Electric,Automatic,290375,Used,7669.66,Fiesta,23,12625.0,Budget,200k+
1934,Mercedes,2013,3.4,Petrol,Manual,79397,New,98063.32,GLC,13,6107.46,Premium,50k-100k
1935,Audi,2009,5.3,Electric,Automatic,77123,Used,98137.19,Q7,17,4536.65,Premium,50k-100k
1936,Audi,2002,2.7,Electric,Manual,275659,Used,40923.43,A3,24,11485.79,Mid-Range,200k+
1937,Mercedes,2002,5.3,Diesel,Manual,278744,Used,7424.77,C-Class,24,11614.33,Budget,200k+
1938,Tesla,2014,1.4,Electric,Automatic,158964,Like New,74090.14,Model S,12,13247.0,Premium,150k-200k
1939,Tesla,2005,4.9,Petrol,Automatic,168767,Like New,83946.15,Model X,21,8036.52,Premium,150k-200k
1940,Toyota,2016,5.2,Electric,Manual,135501,New,16876.3,Camry,10,13550.1,Budget,100k-150k
1941,Toyota,2011,1.9,Electric,Manual,135678,New,17868.57,Corolla,15,9045.2,Budget,100k-150k
1942,Ford,2021,3.2,Diesel,Manual,114380,Used,83111.28,Mustang,5,22876.0,Premium,100k-150k
1943,BMW,2019,1.8,Electric,Manual,171206,Used,92581.2,5 Series,7,24458.0,Premium,150k-200k
1944,Honda,2023,4.5,Hybrid,Manual,156547,New,80121.71,Fit,3,52182.33,Premium,150k-200k
1945,Toyota,2010,3.7,Diesel,Manual,152802,Used,24070.77,Prius,16,9550.12,Budget,150k-200k
1946,Audi,2003,4.2,Diesel,Manual,152185,New,44094.52,A3,23,6616.74,Mid-Range,150k-200k
1947,Ford,2005,2.0,Petrol,Automatic,151083,Like New,62080.03,Fiesta,21,7194.43,Mid-Range,150k-200k
1948,Honda,2000,2.1,Petrol,Manual,55746,Used,20227.88,Fit,26,2144.08,Budget,50k-100k
1949,Ford,2019,1.2,Petrol,Automatic,173925,Used,25007.24,Explorer,7,24846.43,Budget,150k-200k
1950,Honda,2022,2.6,Petrol,Automatic,298962,Used,31874.18,Civic,4,74740.5,Budget,200k+
1951,Honda,2015,3.8,Hybrid,Manual,168393,Like New,53403.76,CR-V,11,15308.45,Mid-Range,150k-200k
1952,Mercedes,2014,5.3,Diesel,Manual,283453,Like New,53526.46,GLA,12,23621.08,Mid-Range,200k+
1953,Toyota,2016,4.3,Electric,Automatic,290320,Used,82357.98,Camry,10,29032.0,Premium,200k+
1954,Ford,2007,3.2,Petrol,Manual,68879,New,76535.97,Mustang,19,3625.21,Premium,50k-100k
1955,Ford,2011,5.8,Petrol,Manual,67592,Like New,91804.89,Focus,15,4506.13,Premium,50k-100k
1956,Mercedes,2021,4.6,Petrol,Automatic,220084,Used,84125.66,GLC,5,44016.8,Premium,200k+
1957,Audi,2020,5.7,Electric,Automatic,197494,Used,29118.37,A3,6,32915.67,Budget,150k-200k
1958,Audi,2009,3.6,Petrol,Automatic,270728,Like New,36473.19,Q5,17,15925.18,Budget,200k+
1959,Tesla,2014,2.3,Electric,Manual,124555,New,52540.21,Model 3,12,10379.58,Mid-Range,100k-150k
1960,Toyota,2008,1.3,Diesel,Manual,18830,Used,6355.76,RAV4,18,1046.11,Budget,<50k
1961,Toyota,2001,4.6,Diesel,Automatic,216897,New,90870.69,Corolla,25,8675.88,Premium,200k+
1962,BMW,2004,1.6,Diesel,Manual,252234,New,9212.7,5 Series,22,11465.18,Budget,200k+
1963,Mercedes,2005,2.5,Hybrid,Automatic,265735,Like New,35631.92,GLA,21,12654.05,Budget,200k+
1964,Audi,2006,3.7,Electric,Manual,93878,Used,59071.61,A3,20,4693.9,Mid-Range,50k-100k
1965,Honda,2020,3.8,Petrol,Automatic,125407,Used,54194.93,Civic,6,20901.17,Mid-Range,100k-150k
1966,Ford,2000,4.0,Petrol,Manual,116869,New,67173.69,Fiesta,26,4494.96,Mid-Range,100k-150k
1967,Toyota,2022,1.8,Petrol,Automatic,257716,Like New,55114.42,Camry,4,64429.0,Mid-Range,200k+
1968,Ford,2006,2.9,Petrol,Manual,283539,Like New,26755.14,Explorer,20,14176.95,Budget,200k+
1969,Ford,2019,4.1,Hybrid,Manual,16738,Like New,24102.43,Fiesta,7,2391.14,Budget,<50k
1970,BMW,2011,5.8,Petrol,Automatic,133703,New,91188.47,X3,15,8913.53,Premium,100k-150k
1971,Audi,2015,4.6,Hybrid,Manual,148977,New,30076.84,Q7,11,13543.36,Budget,100k-150k
1972,Toyota,2015,5.6,Electric,Manual,19056,Used,31692.84,Corolla,11,1732.36,Budget,<50k
1973,Ford,2010,4.8,Diesel,Automatic,240746,Like New,44230.53,Focus,16,15046.62,Mid-Range,200k+
1974,Toyota,2020,4.0,Petrol,Manual,115316,New,18246.64,Prius,6,19219.33,Budget,100k-150k
1975,Honda,2003,2.0,Diesel,Manual,166519,Like New,53190.92,Fit,23,7239.96,Mid-Range,150k-200k
1976,BMW,2012,4.3,Electric,Manual,54418,New,68178.02,X3,14,3887.0,Mid-Range,50k-100k
1977,Honda,2006,4.1,Electric,Automatic,299334,Used,79670.05,CR-V,20,14966.7,Premium,200k+
1978,Toyota,2003,4.0,Petrol,Automatic,26014,Like New,72588.15,Corolla,23,1131.04,Premium,<50k
1979,Tesla,2014,3.4,Electric,Automatic,204071,New,19025.42,Model S,12,17005.92,Budget,200k+
1980,Toyota,2018,3.6,Diesel,Automatic,238989,Like New,48326.38,RAV4,8,29873.62,Mid-Range,200k+
1981,Audi,2008,2.7,Petrol,Automatic,181350,New,8665.69,A3,18,10075.0,Budget,150k-200k
1982,Ford,2010,3.6,Hybrid,Manual,263924,New,6690.81,Fiesta,16,16495.25,Budget,200k+
1983,Ford,2007,2.0,Petrol,Manual,190330,New,46812.39,Mustang,19,10017.37,Mid-Range,150k-200k
1984,Honda,2000,5.0,Diesel,Automatic,42192,Like New,29031.25,Accord,26,1622.77,Budget,<50k
1985,BMW,2022,1.9,Petrol,Manual,43923,New,69919.28,3 Series,4,10980.75,Premium,<50k
1986,Tesla,2023,1.4,Petrol,Manual,89196,Used,73802.87,Model X,3,29732.0,Premium,50k-100k
1987,Mercedes,2007,3.2,Diesel,Manual,2395,Like New,90063.35,GLC,19,126.05,Premium,<50k
1988,Ford,2012,4.3,Petrol,Manual,228456,Used,77264.84,Fiesta,14,16318.29,Premium,200k+
1989,Audi,2021,3.2,Petrol,Automatic,71028,Used,9583.19,A4,5,14205.6,Budget,50k-100k
1990,Honda,2003,2.4,Diesel,Automatic,242463,Like New,40304.19,CR-V,23,10541.87,Mid-Range,200k+
1991,Honda,2007,3.8,Electric,Manual,141056,New,30937.22,Accord,19,7424.0,Budget,100k-150k
1992,Mercedes,2002,2.7,Diesel,Manual,203400,Used,41682.58,E-Class,24,8475.0,Mid-Range,200k+
1993,Audi,2008,5.7,Petrol,Automatic,255315,Like New,20207.19,Q5,18,14184.17,Budget,200k+
1994,BMW,2001,5.6,Hybrid,Manual,289068,New,14281.89,3 Series,25,11562.72,Budget,200k+
1995,Audi,2001,3.5,Hybrid,Manual,294721,Like New,54493.53,Q7,25,11788.84,Mid-Range,200k+
1996,BMW,2012,2.6,Diesel,Manual,138783,Like New,73436.22,X3,14,9913.07,Premium,100k-150k
1997,Audi,2014,4.7,Hybrid,Automatic,85548,Like New,71681.54,A4,12,7129.0,Premium,50k-100k
1998,Audi,2022,1.2,Petrol,Automatic,257288,New,47839.71,Q5,4,64322.0,Mid-Range,200k+
1999,Toyota,2011,3.4,Petrol,Manual,125093,Used,54616.5,Prius,15,8339.53,Mid-Range,100k-150k
2000,Honda,2003,2.7,Diesel,Manual,235835,Used,54051.23,Accord,23,10253.7,Mid-Range,200k+
2001,Audi,2007,5.6,Petrol,Manual,206084,Like New,70699.19,Q5,19,10846.53,Premium,200k+
2002,Mercedes,2008,1.1,Electric,Manual,270398,Like New,9552.89,GLA,18,15022.11,Budget,200k+
2003,Audi,2022,3.8,Petrol,Manual,229027,New,72440.13,A4,4,57256.75,Premium,200k+
2004,Ford,2004,4.7,Diesel,Manual,208072,Like New,60309.09,Mustang,22,9457.82,Mid-Range,200k+
2005,Honda,2023,3.4,Electric,Automatic,248029,Like New,23820.33,Accord,3,82676.33,Budget,200k+
2006,Ford,2019,1.4,Electric,Automatic,209047,Like New,9660.59,Mustang,7,29863.86,Budget,200k+
2007,Honda,2017,5.9,Hybrid,Manual,130509,Used,15310.14,CR-V,9,14501.0,Budget,100k-150k
2008,Ford,2010,3.6,Petrol,Automatic,237784,Like New,54845.68,Fiesta,16,14861.5,Mid-Range,200k+
2009,Audi,2014,4.1,Diesel,Manual,295107,Used,77048.81,A4,12,24592.25,Premium,200k+
2010,Audi,2021,2.2,Hybrid,Manual,3273,New,36792.44,A3,5,654.6,Budget,<50k
2011,Toyota,2008,3.4,Hybrid,Automatic,15330,New,41016.77,Prius,18,851.67,Mid-Range,<50k
2012,Mercedes,2016,3.1,Petrol,Automatic,152566,Used,93743.91,E-Class,10,15256.6,Premium,150k-200k
2013,Ford,2011,1.4,Petrol,Manual,76422,Used,25236.24,Focus,15,5094.8,Budget,50k-100k
2014,BMW,2006,1.5,Diesel,Manual,3212,Used,14856.2,5 Series,20,160.6,Budget,<50k
2015,Toyota,2009,5.2,Hybrid,Automatic,232131,Used,37623.96,RAV4,17,13654.76,Mid-Range,200k+
2016,Ford,2009,2.2,Diesel,Automatic,87594,Like New,75862.6,Mustang,17,5152.59,Premium,50k-100k
2017,Ford,2012,2.0,Hybrid,Manual,132152,Used,64477.34,Mustang,14,9439.43,Mid-Range,100k-150k
2018,Toyota,2018,3.5,Hybrid,Manual,294819,Used,44500.57,Prius,8,36852.38,Mid-Range,200k+
2019,Audi,2010,4.8,Hybrid,Manual,22007,Used,96651.49,Q5,16,1375.44,Premium,<50k
2020,Ford,2012,1.3,Petrol,Automatic,113805,Like New,74824.66,Explorer,14,8128.93,Premium,100k-150k
2021,Audi,2020,3.9,Hybrid,Manual,95815,Like New,10876.84,A4,6,15969.17,Budget,50k-100k
2022,Toyota,2007,1.6,Hybrid,Automatic,262783,Like New,75739.99,Camry,19,13830.68,Premium,200k+
2023,Audi,2007,1.2,Hybrid,Manual,78038,New,7283.66,A4,19,4107.26,Budget,50k-100k
2024,Honda,2003,1.3,Electric,Automatic,265880,Like New,66780.72,Accord,23,11560.0,Mid-Range,200k+
2025,BMW,2014,5.2,Petrol,Automatic,253506,Used,24995.87,5 Series,12,21125.5,Budget,200k+
2026,Tesla,2010,1.6,Electric,Automatic,16473,Like New,71162.01,Model S,16,1029.56,Premium,<50k
2027,Ford,2010,1.2,Petrol,Automatic,128771,Like New,34429.06,Focus,16,8048.19,Budget,100k-150k
2028,Mercedes,2000,3.2,Diesel,Manual,125801,Used,87935.6,GLC,26,4838.5,Premium,100k-150k
2029,BMW,2016,5.2,Electric,Automatic,86623,Like New,37006.81,X3,10,8662.3,Mid-Range,50k-100k
2030,Tesla,2014,2.3,Diesel,Automatic,225097,New,63871.11,Model S,12,18758.08,Mid-Range,200k+
2031,Audi,2019,3.1,Hybrid,Automatic,298964,Like New,32163.12,A4,7,42709.14,Budget,200k+
2032,Ford,2005,1.2,Diesel,Manual,215933,New,92136.05,Fiesta,21,10282.52,Premium,200k+
2033,Audi,2023,3.2,Diesel,Manual,196879,New,79194.62,Q5,3,65626.33,Premium,150k-200k
2034,Honda,2021,3.9,Diesel,Manual,280558,New,28113.77,Fit,5,56111.6,Budget,200k+
2035,Toyota,2014,3.9,Diesel,Manual,24220,Used,95135.69,RAV4,12,2018.33,Premium,<50k
2036,Ford,2008,2.7,Petrol,Manual,60531,Like New,38929.97,Focus,18,3362.83,Mid-Range,50k-100k
2037,Tesla,2013,2.6,Electric,Manual,173497,New,66927.17,Model X,13,13345.92,Mid-Range,150k-200k
2038,Tesla,2017,1.5,Petrol,Automatic,9387,New,75571.06,Model Y,9,1043.0,Premium,<50k
2039,Honda,2016,2.8,Petrol,Automatic,245752,Like New,7175.71,Fit,10,24575.2,Budget,200k+
2040,Honda,2017,1.5,Petrol,Automatic,76815,Used,96101.9,Fit,9,8535.0,Premium,50k-100k
2041,Ford,2004,4.8,Diesel,Manual,27584,Used,37721.92,Explorer,22,1253.82,Mid-Range,<50k
2042,Audi,2019,5.8,Petrol,Automatic,44783,New,23028.99,Q7,7,6397.57,Budget,<50k
2043,Mercedes,2019,5.9,Electric,Automatic,170881,Used,85817.24,E-Class,7,24411.57,Premium,150k-200k
2044,Tesla,2008,5.3,Petrol,Manual,185399,Like New,71775.43,Model Y,18,10299.94,Premium,150k-200k
2045,Tesla,2010,4.0,Hybrid,Automatic,124494,Used,13240.61,Model S,16,7780.88,Budget,100k-150k
2046,Honda,2023,4.5,Diesel,Manual,115814,Like New,16119.24,Civic,3,38604.67,Budget,100k-150k
2047,BMW,2021,2.4,Hybrid,Automatic,250139,New,72943.23,X3,5,50027.8,Premium,200k+
2048,Honda,2000,4.2,Electric,Manual,141929,Like New,12104.41,CR-V,26,5458.81,Budget,100k-150k
2049,Mercedes,2017,3.3,Electric,Manual,173333,New,92131.67,E-Class,9,19259.22,Premium,150k-200k
2050,Audi,2005,3.4,Electric,Manual,246509,Like New,75446.31,Q5,21,11738.52,Premium,200k+
2051,Audi,2001,4.8,Electric,Automatic,13580,Like New,36871.76,A3,25,543.2,Mid-Range,<50k
2052,BMW,2014,2.4,Petrol,Automatic,18240,Used,39479.18,X3,12,1520.0,Mid-Range,<50k
2053,Tesla,2020,2.6,Diesel,Manual,254351,Like New,53117.13,Model 3,6,42391.83,Mid-Range,200k+
2054,Honda,2013,5.6,Electric,Manual,254271,New,39292.09,Civic,13,19559.31,Mid-Range,200k+
2055,Audi,2004,1.3,Hybrid,Automatic,80974,Like New,79429.51,Q7,22,3680.64,Premium,50k-100k
2056,Mercedes,2005,3.4,Electric,Automatic,73401,New,97600.01,C-Class,21,3495.29,Premium,50k-100k
2057,Ford,2005,5.6,Diesel,Manual,213165,New,60529.54,Explorer,21,10150.71,Mid-Range,200k+
2058,Toyota,2021,4.1,Hybrid,Automatic,164340,Like New,47373.55,RAV4,5,32868.0,Mid-Range,150k-200k
2059,Toyota,2017,3.7,Hybrid,Automatic,265790,Used,26163.54,Prius,9,29532.22,Budget,200k+
2060,Toyota,2013,2.2,Hybrid,Automatic,186443,Like New,67076.17,RAV4,13,14341.77,Mid-Range,150k-200k
2061,Tesla,2009,2.7,Petrol,Manual,248123,Like New,70129.8,Model X,17,14595.47,Premium,200k+
2062,Honda,2013,5.3,Electric,Manual,89460,Used,70093.11,Fit,13,6881.54,Premium,50k-100k
2063,BMW,2012,3.8,Petrol,Automatic,51048,New,7563.58,5 Series,14,3646.29,Budget,50k-100k
2064,Audi,2002,3.6,Hybrid,Manual,206518,Like New,90416.6,A3,24,8604.92,Premium,200k+
2065,Ford,2005,1.5,Petrol,Automatic,132850,Used,37120.12,Focus,21,6326.19,Mid-Range,100k-150k
2066,Mercedes,2007,1.1,Petrol,Automatic,211912,Used,75695.75,GLA,19,11153.26,Premium,200k+
2067,Ford,2011,5.8,Petrol,Manual,266891,New,77181.66,Focus,15,17792.73,Premium,200k+
2068,Mercedes,2012,2.9,Electric,Manual,45,Used,66802.72,E-Class,14,3.21,Mid-Range,<50k
2069,Tesla,2010,4.0,Hybrid,Manual,7758,New,42512.32,Model S,16,484.88,Mid-Range,<50k
2070,Honda,2011,1.4,Hybrid,Automatic,255397,Like New,62796.5,Fit,15,17026.47,Mid-Range,200k+
2071,Toyota,2000,4.4,Electric,Automatic,154509,Used,8818.88,Corolla,26,5942.65,Budget,150k-200k
2072,Honda,2016,5.7,Petrol,Manual,150657,Like New,77380.1,Fit,10,15065.7,Premium,150k-200k
2073,Tesla,2015,3.9,Petrol,Manual,140926,Used,14460.92,Model 3,11,12811.45,Budget,100k-150k
2074,BMW,2010,1.6,Diesel,Manual,183148,Used,42691.34,5 Series,16,11446.75,Mid-Range,150k-200k
2075,BMW,2012,3.9,Diesel,Automatic,148421,Like New,14843.78,3 Series,14,10601.5,Budget,100k-150k
2076,Tesla,2017,4.8,Diesel,Automatic,227300,Used,84522.07,Model 3,9,25255.56,Premium,200k+
2077,Mercedes,2010,3.0,Electric,Automatic,152420,Like New,57278.73,E-Class,16,9526.25,Mid-Range,150k-200k
2078,Audi,2011,5.4,Hybrid,Manual,165368,Like New,70640.74,A4,15,11024.53,Premium,150k-200k
2079,Audi,2005,4.2,Diesel,Manual,19455,New,69845.31,Q5,21,926.43,Premium,<50k
2080,Mercedes,2008,5.5,Hybrid,Automatic,209896,Like New,84952.59,C-Class,18,11660.89,Premium,200k+
2081,BMW,2015,4.1,Hybrid,Manual,231897,New,17594.09,3 Series,11,21081.55,Budget,200k+
2082,BMW,2003,1.7,Hybrid,Manual,88552,Like New,67674.17,X5,23,3850.09,Mid-Range,50k-100k
2083,BMW,2002,2.5,Electric,Manual,40484,Used,59637.74,5 Series,24,1686.83,Mid-Range,<50k
2084,Honda,2015,2.0,Electric,Manual,134476,Like New,7935.23,Accord,11,12225.09,Budget,100k-150k
2085,BMW,2023,5.5,Electric,Automatic,168332,Used,24135.18,3 Series,3,56110.67,Budget,150k-200k
2086,Ford,2011,4.8,Electric,Manual,100647,New,30419.3,Explorer,15,6709.8,Budget,100k-150k
2087,Toyota,2010,4.4,Diesel,Automatic,65642,Used,11892.86,RAV4,16,4102.62,Budget,50k-100k
2088,BMW,2004,2.5,Petrol,Automatic,211803,Like New,38698.38,X5,22,9627.41,Mid-Range,200k+
2089,Mercedes,2017,1.9,Petrol,Manual,128824,Used,7584.24,GLA,9,14313.78,Budget,100k-150k
2090,Toyota,2018,4.8,Petrol,Automatic,248914,New,57552.43,Camry,8,31114.25,Mid-Range,200k+
2091,Honda,2022,3.4,Diesel,Automatic,291749,Used,25092.59,Accord,4,72937.25,Budget,200k+
2092,Mercedes,2022,2.1,Petrol,Manual,110879,Used,32265.3,E-Class,4,27719.75,Budget,100k-150k
2093,Toyota,2005,4.1,Diesel,Automatic,120827,Like New,91494.8,Camry,21,5753.67,Premium,100k-150k
2094,Mercedes,2021,1.2,Diesel,Automatic,267724,Like New,52767.6,E-Class,5,53544.8,Mid-Range,200k+
2095,Honda,2017,2.6,Diesel,Automatic,267544,Used,30556.32,CR-V,9,29727.11,Budget,200k+
2096,Ford,2005,3.3,Petrol,Automatic,170715,New,61853.87,Mustang,21,8129.29,Mid-Range,150k-200k
2097,Honda,2003,1.7,Hybrid,Automatic,227257,Used,24158.79,Accord,23,9880.74,Budget,200k+
2098,Honda,2011,5.9,Petrol,Automatic,127319,New,12067.59,Civic,15,8487.93,Budget,100k-150k
2099,Mercedes,2018,2.0,Petrol,Automatic,106960,New,6986.1,GLA,8,13370.0,Budget,100k-150k
2100,Tesla,2001,1.7,Electric,Automatic,39015,New,95395.26,Model 3,25,1560.6,Premium,<50k
2101,Audi,2016,2.0,Diesel,Manual,203877,Used,73838.03,Q5,10,20387.7,Premium,200k+
2102,BMW,2010,4.8,Hybrid,Manual,145109,New,80995.07,X5,16,9069.31,Premium,100k-150k
2103,BMW,2010,3.1,Electric,Manual,262063,Used,98187.18,X3,16,16378.94,Premium,200k+
2104,Ford,2020,3.8,Hybrid,Automatic,88754,New,93504.73,Explorer,6,14792.33,Premium,50k-100k
2105,Ford,2015,1.1,Hybrid,Automatic,221775,New,75006.75,Explorer,11,20161.36,Premium,200k+
2106,BMW,2001,1.2,Diesel,Automatic,203225,Used,70928.77,5 Series,25,8129.0,Premium,200k+
2107,Audi,2001,3.2,Petrol,Manual,152606,Like New,37000.75,Q7,25,6104.24,Mid-Range,150k-200k
2108,BMW,2022,5.1,Diesel,Manual,222067,Like New,14881.64,X3,4,55516.75,Budget,200k+
2109,Tesla,2007,5.4,Diesel,Manual,56879,Used,59503.64,Model Y,19,2993.63,Mid-Range,50k-100k
2110,Audi,2012,1.4,Electric,Automatic,119894,Used,59744.06,Q5,14,8563.86,Mid-Range,100k-150k
2111,Ford,2009,3.7,Diesel,Manual,65839,Like New,95462.54,Explorer,17,3872.88,Premium,50k-100k
2112,Toyota,2007,5.6,Petrol,Manual,29756,Like New,47044.23,Prius,19,1566.11,Mid-Range,<50k
2113,Mercedes,2003,2.9,Hybrid,Automatic,143755,Like New,70626.72,C-Class,23,6250.22,Premium,100k-150k
2114,Tesla,2014,5.1,Diesel,Manual,180557,Used,59622.21,Model X,12,15046.42,Mid-Range,150k-200k
2115,Tesla,2000,1.7,Hybrid,Automatic,229303,New,21792.22,Model 3,26,8819.35,Budget,200k+
2116,Ford,2010,5.7,Diesel,Manual,149787,Used,61246.11,Explorer,16,9361.69,Mid-Range,100k-150k
2117,Ford,2006,4.8,Hybrid,Automatic,92943,Like New,56311.09,Focus,20,4647.15,Mid-Range,50k-100k
2118,Honda,2016,5.7,Diesel,Automatic,218188,New,51921.07,CR-V,10,21818.8,Mid-Range,200k+
2119,Tesla,2019,4.4,Electric,Automatic,148188,Used,53775.18,Model X,7,21169.71,Mid-Range,100k-150k
2120,Honda,2023,2.8,Hybrid,Automatic,36744,Like New,20578.86,Accord,3,12248.0,Budget,<50k
2121,Honda,2017,5.7,Diesel,Automatic,124697,Used,49030.38,Civic,9,13855.22,Mid-Range,100k-150k
2122,Mercedes,2021,2.4,Diesel,Manual,116072,New,62537.06,C-Class,5,23214.4,Mid-Range,100k-150k
2123,Honda,2021,2.7,Electric,Automatic,236028,Like New,51497.67,Fit,5,47205.6,Mid-Range,200k+
2124,Audi,2011,4.5,Electric,Automatic,169123,Used,51425.19,Q5,15,11274.87,Mid-Range,150k-200k
2125,BMW,2008,4.8,Electric,Automatic,7176,New,12364.18,X3,18,398.67,Budget,<50k
2126,Toyota,2004,5.6,Hybrid,Automatic,252365,New,23123.54,RAV4,22,11471.14,Budget,200k+
2127,Ford,2009,2.0,Hybrid,Manual,149748,Used,35492.41,Fiesta,17,8808.71,Budget,100k-150k
2128,Audi,2003,5.0,Electric,Automatic,45177,New,44837.96,A4,23,1964.22,Mid-Range,<50k
2129,Toyota,2004,4.7,Petrol,Manual,110623,Like New,61424.06,Corolla,22,5028.32,Mid-Range,100k-150k
2130,Tesla,2009,1.3,Petrol,Automatic,997,New,87017.78,Model S,17,58.65,Premium,<50k
2131,Tesla,2010,2.9,Diesel,Automatic,120179,Used,20120.65,Model Y,16,7511.19,Budget,100k-150k
2132,Tesla,2020,2.4,Petrol,Manual,247439,Like New,6433.36,Model X,6,41239.83,Budget,200k+
2133,Audi,2023,2.5,Diesel,Manual,120403,New,47677.53,A4,3,40134.33,Mid-Range,100k-150k
2134,Audi,2009,5.9,Hybrid,Manual,95287,New,46049.78,A4,17,5605.12,Mid-Range,50k-100k
2135,Ford,2007,4.2,Hybrid,Automatic,119574,Like New,57430.62,Fiesta,19,6293.37,Mid-Range,100k-150k
2136,BMW,2001,4.6,Petrol,Manual,256463,Like New,84156.07,X5,25,10258.52,Premium,200k+
2137,Honda,2022,5.9,Hybrid,Automatic,121509,New,81224.25,CR-V,4,30377.25,Premium,100k-150k
2138,Tesla,2007,2.9,Electric,Manual,248505,Like New,14504.11,Model Y,19,13079.21,Budget,200k+
2139,Mercedes,2015,5.0,Electric,Manual,192589,Used,93729.56,E-Class,11,17508.09,Premium,150k-200k
2140,BMW,2021,3.2,Petrol,Automatic,289531,New,15489.37,5 Series,5,57906.2,Budget,200k+
2141,Mercedes,2004,5.3,Petrol,Manual,4090,Used,65284.2,GLA,22,185.91,Mid-Range,<50k
2142,Ford,2002,1.9,Diesel,Manual,3743,New,68878.6,Mustang,24,155.96,Mid-Range,<50k
2143,Ford,2011,5.7,Hybrid,Automatic,30924,Used,69588.36,Fiesta,15,2061.6,Premium,<50k
2144,Ford,2012,2.1,Diesel,Automatic,141268,Used,30208.36,Fiesta,14,10090.57,Budget,100k-150k
2145,Toyota,2012,2.6,Diesel,Automatic,105312,Like New,36382.78,RAV4,14,7522.29,Budget,100k-150k
2146,Mercedes,2009,4.8,Electric,Manual,216249,New,57124.3,E-Class,17,12720.53,Mid-Range,200k+
2147,BMW,2003,3.0,Electric,Manual,224090,Like New,23960.81,5 Series,23,9743.04,Budget,200k+
2148,BMW,2008,4.0,Electric,Manual,229602,Like New,6929.49,X3,18,12755.67,Budget,200k+
2149,Audi,2021,3.2,Electric,Manual,103976,New,58403.72,A4,5,20795.2,Mid-Range,100k-150k
2150,Audi,2023,4.7,Diesel,Manual,155183,Used,49201.46,A3,3,51727.67,Mid-Range,150k-200k
2151,Tesla,2022,2.1,Electric,Automatic,113566,New,67389.46,Model X,4,28391.5,Mid-Range,100k-150k
2152,Audi,2001,1.3,Hybrid,Manual,257443,New,18936.55,A3,25,10297.72,Budget,200k+
2153,Ford,2018,2.5,Electric,Automatic,119968,New,84887.86,Focus,8,14996.0,Premium,100k-150k
2154,BMW,2000,3.4,Electric,Manual,61600,Like New,18891.04,X5,26,2369.23,Budget,50k-100k
2155,Mercedes,2006,1.8,Electric,Automatic,50022,New,89677.64,GLA,20,2501.1,Premium,50k-100k
2156,Ford,2016,2.8,Petrol,Manual,134271,New,47704.51,Focus,10,13427.1,Mid-Range,100k-150k
2157,Toyota,2002,3.0,Hybrid,Manual,123323,New,57231.5,Prius,24,5138.46,Mid-Range,100k-150k
2158,Audi,2019,1.3,Hybrid,Automatic,186110,Used,90175.23,A3,7,26587.14,Premium,150k-200k
2159,Ford,2019,3.9,Diesel,Manual,120278,Used,33491.74,Explorer,7,17182.57,Budget,100k-150k
2160,Ford,2020,5.4,Diesel,Automatic,270041,Used,22273.56,Explorer,6,45006.83,Budget,200k+
2161,Toyota,2002,1.8,Electric,Manual,64541,Used,47346.4,Corolla,24,2689.21,Mid-Range,50k-100k
2162,Honda,2002,4.0,Petrol,Manual,106968,Like New,28214.89,CR-V,24,4457.0,Budget,100k-150k
2163,BMW,2016,4.3,Diesel,Automatic,14892,Like New,55145.17,5 Series,10,1489.2,Mid-Range,<50k
2164,Mercedes,2006,3.1,Diesel,Manual,24815,New,31149.5,GLC,20,1240.75,Budget,<50k
2165,Tesla,2013,4.5,Electric,Automatic,278411,Like New,87126.51,Model X,13,21416.23,Premium,200k+
2166,Honda,2016,3.1,Electric,Manual,280412,Used,62695.84,Civic,10,28041.2,Mid-Range,200k+
2167,Audi,2017,3.5,Diesel,Manual,114463,New,5022.86,A3,9,12718.11,Budget,100k-150k
